id,title,url,web_archive_id,first_keywords_auto,last_keywords_auto,first_summary_auto,last_summary_auto,first_date_parsed,last_date_parsed,alive,type1,type2,COVID (add yes/ no),group
1585,West College Scotland : Coronavirus - What you need to know,https://www.westcollegescotland.ac.uk/college/news/2020/march/coronavirus-what-you-need-to-know/,107602,,,,,,,no,Education,CORONAVIRUS,no,Education
1613,Ayr Advertiser : Coronavirus panic leads to shortage of anti-bacterial products,http://www.ayradvertiser.com/news/18276491.coronavirus-panic-leads-shortage-anti-bacterial-products-troon-prestwick-stores/,107685,,,,,,,no,News,CORONAVIRUS,no,Media
1614,Ayr Advertiser : Coronavirus plan from UK Government - Full details revealed,http://www.ayradvertiser.com/news/18276819.coronavirus-plan-uk-government---full-details-revealed/,107686,,,,,,,no,News,CORONAVIRUS,no,Media
1617,Ayr Advertiser : New coronavirus case in Ayrshire,http://www.ayradvertiser.com/news/18301180.coronavirus-update/,107690,,,,,,,no,News,CORONAVIRUS,no,Media
1620,Ayr Advertiser : Scottish Grand National axed over coronavirus fears,http://www.ayradvertiser.com/news/18311400.ayrs-scottish-grand-national-axed-coronavirus-fears/,107694,,,,,,,no,News,CORONAVIRUS,no,Media
1623,"Buchan Observer : Banff and Buchan MP hails UK Budget to tackle Coronavirus, cut taxes and boost spending",https://www.buchanobserver.co.uk/news/politics/banff-and-buchan-mp-hails-uk-budget-to-tackle-coronavirus-cut-taxes-and-boost-spending-1-5102823,107701,,,,,,,no,News,CORONAVIRUS,no,Media
1624,"Buchan Observer : 

Coronavirus live blog as it happened: positive UK cases rise by 208, Scotland confirms first death, mass disruption to sporting calendars",https://www.buchanobserver.co.uk/health/coronavirus-live-blog-as-it-happened-positive-uk-cases-rise-by-208-scotland-confirms-first-death-mass-disruption-to-sporting-calendars-1-5103376,107703,,,,,,,no,News,CORONAVIRUS,no,Media
1625,Buchan Observer : Coronavirus live blog: cinema chains announce closures as government urges public to avoid social contact,https://www.buchanobserver.co.uk/health/coronavirus-live-blog-cinema-chains-announce-closures-as-government-urges-public-to-avoid-social-contact-1-5104748,107704,,,,,,,no,News,CORONAVIRUS,no,Media
1626,"Buchan Observer : Coronavirus live updates: latest as Boris Johnson reveals that UK is approaching ""fast-growth"" phase of pandemic",https://www.buchanobserver.co.uk/health/coronavirus-live-updates-latest-as-boris-johnson-reveals-that-uk-is-approaching-fast-growth-phase-of-pandemic-1-5104299,107705,,,,,,,no,News,CORONAVIRUS,no,Media
1627,Buchan Observer : Large scale events including football matches and concerts to be cancelled in bid to tackle coronavirus,https://www.buchanobserver.co.uk/news/people/large-scale-events-including-football-matches-and-concerts-to-be-cancelled-in-bid-to-tackle-coronavirus-1-5103214,107706,,,,,,,no,News,CORONAVIRUS,no,Media
1628,Buchan Observer : Scammers target Aberdeenshire residents in heartless coronavirus scheme,https://www.buchanobserver.co.uk/health/scammers-target-aberdeenshire-residents-in-heartless-coronavirus-scheme-1-5101841,107708,,,,,,,no,News,CORONAVIRUS,no,Media
1629,Clydebank Post : Coronavirus LIVE: 151 confirmed cases in Scotland with 39 in Greater Glasgow,https://www.clydebankpost.co.uk/news/18307380.coronavirus-live-151-confirmed-cases-scotland-39-greater-glasgow/,107712,,,,,,,no,News,CORONAVIRUS,no,Media
1630,Clydebank Post : Coronavirus: Greater Glasgow patient dies from COVID-19 as Scotland cases jumps to 195,https://www.clydebankpost.co.uk/news/18311579.coronavirus-greater-glasgow-patient-dies-covid-19-scotland-cases-jumps-195/,107713,,,,,,,no,News,CORONAVIRUS,no,Media
1631,Clydebank Post : 'Someone spitting in your face': Coronavirus: Scottish expert warns of vaping dangers,https://www.clydebankpost.co.uk/news/18310660.someone-spitting-face-coronavirus-scottish-expert-warns-vaping-dangers/,107714,,,,,,,no,News,CORONAVIRUS,no,Media
1632,"Clydebank Post : Coronavirus LIVE: 171 confirmed Scottish cases, 'work from home', 'avoid pubs' and STOP 'non-essential travel'",https://www.clydebankpost.co.uk/news/18310255.coronavirus-live-171-confirmed-scottish-cases-work-home-avoid-pubs-stop-non-essential-travel/,107715,,,,,,,no,News,CORONAVIRUS,no,Media
1634,Clydebank Post : Coronavirus LIVE: Second Scottish death confirmed after 5000 COVID-19 tests,https://www.clydebankpost.co.uk/news/18310255.coronavirus-live-second-scottish-death-confirmed-5000-covid-19-tests/,107717,,,,,,,no,News,CORONAVIRUS,no,Media
1635,Clydebank Post : Coronavirus RECAP: Nicola Sturgeon warns of 'rapid acceleration' of disease,https://www.clydebankpost.co.uk/news/18307380.coronavirus-recap-nicola-sturgeon-warns-rapid-acceleration-disease/,107718,,,,,,,no,News,CORONAVIRUS,no,Media
1637,Clydebank Post : How long does it take for someone with coronavirus to start showing symptoms?,https://www.clydebankpost.co.uk/news/18300576.long-take-someone-coronavirus-start-showing-symptoms/,107721,,,,,,,no,News,CORONAVIRUS,no,Media
1638,Clydebank Post : Nicola Sturgeon is urging mass gatherings set to be cancelled to delay coronavirus,https://www.clydebankpost.co.uk/news/18301204.nicola-sturgeon-urging-mass-gatherings-cancelled-delay-coronavirus/,107722,,,,,,,no,News,CORONAVIRUS,no,Media
1639,Clydebank Post : SSPCA announce measures to ensure animals can still be rescued,https://www.clydebankpost.co.uk/news/18311351.sspca-announce-measures-ensure-animals-can-still-rescued/,107723,,,,,,,no,News,CORONAVIRUS,no,Media
1642,Clydebank Post : Scotstoun Sports Campus re-opens after confirmed coronavirus case,https://www.clydebankpost.co.uk/news/18291165.scotstoun-sports-campus-re-open-confirmed-coronavirus-case/,107726,,,,,,,no,News,CORONAVIRUS,no,Media
1667,Glasgow Times : Glasgow councillor calls for installation of hand sanitiser stations amid Coronavirus fears,http://www.glasgowtimes.co.uk/news/18277340.glasgow-councillor-calls-installation-hand-sanitiser-stations-amid-coronavirus-fears/,107752,,,,,,,no,News,CORONAVIRUS,no,Media
1668,Glasgow Times : Coronavirus-related racism in Scottish schools on the increase,http://www.glasgowtimes.co.uk/news/18280719.coronavirus-related-racism-scottish-schools-increase/,107753,,,,,,,no,News,CORONAVIRUS,no,Media
1677,Glasgow Times : People travelling from Italy told to self-isloate due to coronavirus,http://www.glasgowtimes.co.uk/news/18285124.people-travelling-italy-told-self-isloate-due-coronavirus/,107762,,,,,,,no,News,CORONAVIRUS,no,Media
1678,Glasgow Times : Coronavirus: NHS warns of critical care beds shortage as UK cases exceed 100,http://www.glasgowtimes.co.uk/news/18286031.nhs-warns-shortage-critical-care-beds-uk-coronavirus-cases-exceed-100/,107763,,,,,,,no,News,CORONAVIRUS,no,Media
1685,Glasgow Times : Scotstoun Sports Campus to re-open after confirmed coronavirus case,http://www.glasgowtimes.co.uk/news/18290494.scotstoun-sports-campus-re-open-confirmed-coronavirus-case/,107771,,,,,,,no,News,CORONAVIRUS,no,Media
1700,Glasgow Times : Manchester City v Arsenal game postponed as coronavirus hits sport,http://www.glasgowtimes.co.uk/news/18296763.manchester-city-v-arsenal-game-postponed-coronavirus-hits-sport/,107789,,,,,,,no,News,CORONAVIRUS,no,Media
1703,Glasgow Times : Bank of England announces rate cut 0.25% to tackle coronavirus,http://www.glasgowtimes.co.uk/news/18296826.bank-england-announces-rate-cut-0-25-tackle-coronavirus/,107792,,,,,,,no,News,CORONAVIRUS,no,Media
1705,"Glasgow Times : How to avoid coronavirus scams after victim losses total more than £800,000 in UK",http://www.glasgowtimes.co.uk/news/18297058.avoid-coronavirus-scams-victim-losses-total-800-000-uk/,107794,,,,,,,no,News,CORONAVIRUS,no,Media
1709,Glasgow Times : Workers say cleaning products in city schools are 'inadequate' amid coronavirus outbreak - but council disagrees,http://www.glasgowtimes.co.uk/news/18298743.workers-say-cleaning-products-city-schools-inadequate-amid-coronavirus-outbreak---council-disagrees/,107798,,,,,,,no,News,CORONAVIRUS,no,Media
1713,Glasgow Times : Selina Hales: Washing your hands is key... panic buying is not,http://www.glasgowtimes.co.uk/news/18299020.selina-hales-washing-hands-key-panic-buying-not/,107802,,,,,,,no,News,CORONAVIRUS,no,Media
1715,Glasgow Times : Donald Trump suspends travel between US and EU over coronavirus fears,http://www.glasgowtimes.co.uk/news/18300198.donald-trump-suspends-travel-us-eu-coronavirus-fears/,107804,,,,,,,no,News,CORONAVIRUS,no,Media
1716,Glasgow Times : Rishi Sunak unveils cash boost for economy,http://www.glasgowtimes.co.uk/news/18300221.rishi-sunak-unveils-cash-boost-economy/,107805,,,,,,,no,News,CORONAVIRUS,no,Media
1718,Glasgow Times : Coronavirus: 'We have just days to prepare for the worst',http://www.glasgowtimes.co.uk/news/18300345.coronavirus-we-just-days-prepare-worst/,107812,,,,,,,no,News,CORONAVIRUS,no,Media
1719,Glasgow Times : Glasgow restaurant Project Pizza restricts service in bid to tackle coronavirus,http://www.glasgowtimes.co.uk/news/18300480.glasgow-restaurant-project-pizza-restricts-service-bid-tackle-coronavirus/,107813,,,,,,,no,News,CORONAVIRUS,no,Media
1720,Glasgow Times : Coronavirus: Nicola Sturgeon says sport events could be halted as delay phase to begin,http://www.glasgowtimes.co.uk/news/18300525.coronavirus-nicola-sturgeon-says-sport-events-halted-delay-phase-begin/,107814,,,,,,,no,News,CORONAVIRUS,no,Media
1721,"Glasgow Times : Doctors will have to change how they work to deal with coronavirus, warn chief medical officers",http://www.glasgowtimes.co.uk/news/18300615.doctors-will-change-work-deal-coronavirus-warn-chief-medical-officers/,107815,,,,,,,no,News,CORONAVIRUS,no,Media
1722,Glasgow Times : Coronavirus: Journalist jokes behind closed doors games prove 'no lengths people won't go to stop Celtic 9IAR bid',http://www.glasgowtimes.co.uk/news/18300673.coronavirus-journalist-jokes-behind-closed-doors-games-prove-no-lengths-people-wont-go-stop-celtic-9iar-bid/,107816,,,,,,,no,News,CORONAVIRUS,no,Media
1723,Glasgow Times : Coronavirus: Tom Hanks and other celebs caught in virus panic,http://www.glasgowtimes.co.uk/news/18300738.coronavirus-tom-hanks-celebs-caught-virus-panic/,107817,,,,,,,no,News,CORONAVIRUS,no,Media
1724,Glasgow Times : Scottish Golf Show latest event to be cancelled amid coronavirus outbreak,http://www.glasgowtimes.co.uk/news/18300755.scottish-golf-show-latest-event-cancelled-amid-coronavirus-outbreak/,107818,,,,,,,no,News,CORONAVIRUS,no,Media
1725,Glasgow Times : Coronavirus: The Who postpone Glasgow Hydro gig due to fan safety concerns,http://www.glasgowtimes.co.uk/news/18300989.coronavirus-postpone-glasgow-hydro-gig-due-fan-safety-concerns/,107819,,,,,,,no,News,CORONAVIRUS,no,Media
1726,Glasgow Times : Rangers vs Bayer Leverkusen WILL go ahead as UEFA prepare meeting to discuss Europa League suspension next week,http://www.glasgowtimes.co.uk/news/18301001.rangers-vs-bayer-leverkusen-to-postponed-uefa-prepare-suspend-europa-league-coronavirus-outbreak/,107820,,,,,,,no,News,CORONAVIRUS,no,Media
1727,Glasgow Times : Coronavirus: Gatherings of over 500 people to be banned in Scotland amid outbreak,http://www.glasgowtimes.co.uk/news/18301100.coronavirus-gatherings-500-people-banned-scotland-amid-outbreak/,107821,,,,,,,no,News,CORONAVIRUS,no,Media
1728,Glasgow Times : Coronavirus: Celtic captain Scott Brown says league leaders should win title if season abandoned,http://www.glasgowtimes.co.uk/news/18301342.coronavirus-league-leaders-crowned-champions-season-abandoned-says-scott-brown/,107822,,,,,,,no,News,CORONAVIRUS,no,Media
1730,Glasgow Times : Coronavirus cases DOUBLE in Glasgow to 10 as Scotland soars to 60,http://www.glasgowtimes.co.uk/news/18301392.coronavirus-24-cases-scotland---5-greater-glasgow/,107824,,,,,,,no,News,CORONAVIRUS,no,Media
